Time,Type,Location,Index,M,L,U
2015,nods,Haryana,TpPub,7.0759898877758e-4,6.979110880763106e-4,7.20094827616028e-4
2015,nods,Haryana,TpEng,8.345038191559986e-5,8.018793746757805e-6,2.318197828800285e-4
2015,nods,Haryana,TpPri,4.96177507407535e-4,8.192798080338006e-5,9.181357469250607e-4
2015,nods,Haryana,FpPub,1.3305465348765e-4,1.312354241556645e-4,1.3527966069950103e-4
2015,nods,Haryana,FpEng,1.472653798510586e-5,1.4150812494278483e-6,4.090937344941826e-5
2015,nods,Haryana,FpPri,1.16179020570285e-4,3.0096193901269462e-5,4.5957399766898807e-4
2015,nods,Haryana,TxPub,8.40591661783005e-4,8.2937817261604e-4,8.552986997636006e-4
2015,nods,Haryana,TxEng,9.817691990070572e-5,9.433874996185653e-6,2.72729156329451e-4
2015,nods,Haryana,TxPri,6.15410862713655e-4,1.1685415551863403e-4,0.0013363548255211192
2015,nods,Haryana,CarePri,7.15085006223915e-4,3.6178209895453445e-4,0.0014327965186104565
2015,nods,Haryana,IncR,0.0029703221522127503,0.0025133984043674623,0.003759690318672897
2015,nods,Haryana,CNR_Acf,2.2665307929261724e-5,2.192148279337324e-5,2.3380725353521126e-5
2015,nods,Haryana,CNR_Pub,0.001776013991869015,0.001753798193662245,0.0018049277196034623
2015,nods,Haryana,CNR_Eng,7.38449747102435e-4,7.280621435993325e-4,7.50438747329425e-4
2015,nods,Haryana,PPV_Pub,0.85,0.85,0.8500000000000001
2015,nods,Haryana,PPV_Eng,0.85,0.8499999999999999,0.8500000000000001
2015,nods,Haryana,PPV_Acf,0.23192467253155521,0.17793498088791826,0.30129185480783266
2015,nods,Himachal_Pradesh,PrevA,0.0017154643878084402,0.0010626009395209499,0.0027252199660182325
2015,nods,Himachal_Pradesh,PrevS,1.9800421861273e-4,4.959665437007605e-5,5.046396286612008e-4
2015,nods,Himachal_Pradesh,PrevC,7.464426176068001e-4,3.3866185199550505e-4,0.0012833857522834258
2015,nods,Himachal_Pradesh,TpPub,0.001140672310048775,0.0011074938356413955,0.001171647131640335
2015,nods,Himachal_Pradesh,TpEng,5.638298095397104e-5,1.181765169033704e-5,1.0086466320988599e-4
2015,nods,Himachal_Pradesh,TpPri,1.5733913585789e-4,1.6213787481273057e-5,0.0010222410454977047
2015,nods,Himachal_Pradesh,FpPub,2.5642619487014e-4,2.50229211406493e-4,2.63326551147176e-4
2015,nods,Himachal_Pradesh,FpEng,9.949937815406655e-6,2.0854679453535954e-6,1.779964644880507e-5
2015,nods,Himachal_Pradesh,FpPri,1.05118920338545e-4,4.7702687386373506e-6,0.0013120448176469242
2015,nods,Himachal_Pradesh,TxPub,0.0013978957158576198,0.001358613973027375,0.0014332647946011276
2015,nods,Himachal_Pradesh,TxEng,6.633291876937769e-5,1.3903119635690632e-5,1.186643096586985e-4
2015,nods,Himachal_Pradesh,TxPri,2.9498702937163503e-4,2.2386511910695188e-5,0.0022610753689433715
2015,nods,Himachal_Pradesh,CarePri,3.8005487170204e-4,8.450292758896255e-5,0.0023438449910091474
2015,nods,Himachal_Pradesh,IncR,0.0030186645117160097,0.0026450002203377313,0.0036533761172424725
2015,nods,Himachal_Pradesh,CNR_Acf,1.3059171930700502e-4,1.2632086199923948e-4,1.347104406302605e-4
2015,nods,Himachal_Pradesh,CNR_Pub,0.002660806302234495,0.002590878669488608,0.002725094442618948
2015,nods,Himachal_Pradesh,CNR_Eng,2.5512890876682e-4,2.474323970329875e-4,2.6498251232027196e-4
2015,nods,Himachal_Pradesh,PPV_Pub,0.85,0.8499999999999999,0.8500000000000001
2015,nods,Himachal_Pradesh,PPV_Eng,0.85,0.8499999999999999,0.8500000000000001
2015,nods,Himachal_Pradesh,PPV_Acf,0.16121162291614471,0.11223769878989207,0.21148041474432697
2015,nods,India,PrevA,0.001888558868404075,0.001772710568475181,0.0019998139480583163
2015,nods,India,PrevS,6.023504990324299e-4,5.42359477355312e-4,6.784105807456166e-4
2015,nods,India,PrevC,5.0173970183855e-4,4.4333531721693143e-4,5.600234495523945e-4
2015,nods,India,TpPub,5.5393078773016e-4,5.5250574181067e-4,5.55407646563757e-4
2015,nods,India,TpEng,8.977671484542317e-5,1.7685452591424937e-5,1.4042294478362603e-4
2015,nods,India,TpPri,2.8835905763974e-4,1.713593130255245e-4,6.217889458546641e-4
2015,nods,India,FpPub,1.16258352278195e-4,1.159076972038815e-4,1.165502137594825e-4
2015,nods,India,FpEng,1.5842949678604092e-5,3.1209622220161654e-6,2.4780519667700304e-5
2015,nods,India,FpPri,7.056825809884512e-5,3.28605832518644e-5,3.8333592509424004e-4
2015,nods,India,TxPub,6.70188363637035e-4,6.685330782372221e-4,6.718639910621295e-4
2015,nods,India,TxEng,1.0561966452402499e-4,2.08064148134411e-5,1.652034644513275e-4
2015,nods,India,TxPri,3.58864386646005e-4,2.031611282305665e-4,9.791089944993477e-4
2015,nods,India,CarePri,4.7616564599863996e-4,3.307096982682475e-4,0.0010326530439172222
2015,nods,India,IncR,0.002144620857451545,0.0018519570734784694,0.0024139522773396057
2015,nods,India,CNR_Acf,4.542543275987814e-5,4.526536289504143e-5,4.560633021441821e-5
2015,nods,India,CNR_Pub,0.00134310273147557,0.00133989567704179,0.0013462883086233775
2015,nods,India,CNR_Eng,5.4640724076616e-4,5.448839272632776e-4,5.477288549879335e-4
2015,nods,India,PPV_Pub,0.85,0.8499999999999999,0.8500000000000001
2015,nods,India,PPV_Eng,0.85,0.8499999999999999,0.8500000000000001
2015,nods,India,PPV_Acf,0.17421214452642347,0.16661258537894402,0.1805220603100998
2015,nods,Jammu_&_Kashmir,PrevA,0.001866057495192335,0.001161545611876994,0.002741141292709518
2015,nods,Jammu_&_Kashmir,PrevS,2.3143751876792502e-4,6.199892262129433e-5,5.958211237348665e-4
2015,nods,Jammu_&_Kashmir,PrevC,7.47799723854825e-4,3.421250631946965e-4,0.00146787309057971
2015,nods,Jammu_&_Kashmir,TpPub,4.52947371697685e-4,4.44838321135795e-4,4.5920496669390196e-4
2015,nods,Jammu_&_Kashmir,TpEng,2.0288834358303693e-5,2.794947520190726e-6,3.84873720122855e-5
2015,nods,Jammu_&_Kashmir,TpPri,9.468253363519578e-5,5.3582131785024065e-6,8.313135699303071e-4
2015,nods,Jammu_&_Kashmir,FpPub,9.008374938271343e-5,8.854965065871226e-5,9.149392219790932e-5
2015,nods,Jammu_&_Kashmir,FpEng,3.5803825338182996e-6,4.93226032974834e-7,6.7918891786386184e-6
2015,nods,Jammu_&_Kashmir,FpPri,1.2270456891291e-4,1.8320250829188723e-6,0.0014464794094252947
2015,nods,Jammu_&_Kashmir,TxPub,5.43040448770575e-4,5.3365279272291e-4,5.506802708426001e-4
2015,nods,Jammu_&_Kashmir,TxEng,2.386921689212199e-5,3.2881735531655604e-6,4.527926119092411e-5
2015,nods,Jammu_&_Kashmir,TxPri,2.2387077031495e-4,7.765782351310124e-6,0.0021253057097749602
2015,nods,Jammu_&_Kashmir,CarePri,2.4383221434107498e-4,2.5507414057325622e-5,0.002143416155097448
2015,nods,Jammu_&_Kashmir,IncR,0.00156784655588531,0.001208742055958268,0.0021998063909571684
2015,nods,Jammu_&_Kashmir,CNR_Acf,2.4222413804890794e-5,2.302013944418055e-5,2.5213723179910044e-5
2015,nods,Jammu_&_Kashmir,CNR_Pub,0.00114294971072876,0.001122904798407217,0.0011584409120162281
2015,nods,Jammu_&_Kashmir,CNR_Eng,1.1993614675389499e-4,1.1641547480337049e-4,1.23565391458634e-4
2015,nods,Jammu_&_Kashmir,PPV_Pub,0.85,0.8499999999999999,0.8500000000000001
2015,nods,Jammu_&_Kashmir,PPV_Eng,0.85,0.8499999999999999,0.8500000000000001
2015,nods,Jammu_&_Kashmir,PPV_Acf,0.16921846847034092,0.11906015259398751,0.22636460136696954
2015,nods,Jharkhand,PrevA,0.00222001828292394,0.0015968048063822234,0.003025484314038759
2015,nods,Jharkhand,PrevS,8.96284587239895e-4,5.123862249699555e-4,0.0012825126919800952
2015,nods,Jharkhand,PrevC,2.30698524663555e-4,5.386047883068458e-5,5.497886854471755e-4
2015,nods,Jharkhand,TpPub,4.14548748017225e-4,4.0702379574843097e-4,4.2067682155037497e-4
2015,nods,Jharkhand,TpEng,9.141593014024208e-5,1.5817719459940244e-5,1.55209821293269e-4
2015,nods,Jharkhand,TpPri,1.5991603826308e-4,2.2692192895216058e-5,6.484959215497386e-4
2015,nods,Jharkhand,FpPub,9.639628615619198e-5,9.45044335806115e-5,9.783748780442312e-5
2015,nods,Jharkhand,FpEng,1.6132222965925075e-5,2.791362257636514e-6,2.7389968463519454e-5
2015,nods,Jharkhand,FpPri,6.950307690838125e-5,6.363006794478292e-6,4.7683642672845136e-4
2015,nods,Jharkhand,TxPub,5.10797415584385e-4,5.02072659984255e-4,5.179206152232366e-4
2015,nods,Jharkhand,TxEng,1.07548153106165e-4,1.8609081717576757e-5,1.825997897567895e-4
2015,nods,Jharkhand,TxPri,2.32005924221305e-4,3.4451369983220004e-5,0.0011141093715292657
2015,nods,Jharkhand,CarePri,3.5711552575768497e-4,1.6173741713273202e-4,0.0011771489112843256
2015,nods,Jharkhand,IncR,0.001993653367889575,0.0016421164007813635,0.0024883198720407657
2015,nods,Jharkhand,CNR_Acf,5.962615769602883e-5,5.859877344987803e-5,6.0851174475878776e-5
2015,nods,Jharkhand,CNR_Pub,9.819780568164401e-4,9.66296684589408e-4,9.949014901247644e-4
2015,nods,Jharkhand,CNR_Eng,3.9514935446326497e-4,3.8876631661941946e-4,4.011593991889095e-4
2015,nods,Jharkhand,PPV_Pub,0.85,0.8499999999999999,0.8500000000000001
2015,nods,Jharkhand,PPV_Eng,0.85,0.8499999999999999,0.85
2015,nods,Jharkhand,PPV_Acf,0.19245789777911013,0.15350352044463317,0.23382919161308846
2015,nods,Karnataka,PrevA,0.004961871408756684,0.0034625765524924626,0.006759550577557547
2015,nods,Karnataka,PrevS,0.0031660670112629748,0.0019689001299993433,0.004408561043481525
2015,nods,Karnataka,PrevC,0.0018566888115620602,0.0010341457550008864,0.0030821432218187334
2015,nods,Karnataka,TpPub,5.401880776822201e-4,5.33592627168853e-4,5.479227789322995e-4
2015,nods,Karnataka,TpEng,3.25180853669373e-5,2.143307899011828e-6,1.0914005080848601e-4
2015,nods,Karnataka,TpPri,2.62533010001295e-4,7.603820774422947e-5,4.7368644657786054e-4
2015,nods,Karnataka,FpPub,1.08436448225565e-4,1.0701663980101301e-4,1.1006877123966651e-4
2015,nods,Karnataka,FpEng,5.738485652988936e-6,3.7823080570796975e-7,1.9260008966203907e-5
2015,nods,Karnataka,FpPri,6.584459544042891e-5,1.6422324588563875e-5,2.0494019212255563e-4
2015,nods,Karnataka,TxPub,6.48557072599625e-4,6.41154142559731e-4,6.578352026187825e-4
2015,nods,Karnataka,TxEng,3.825657101992623e-5,2.5215387047197977e-6,1.28400059774683e-4
2015,nods,Karnataka,TxPri,3.4010867575640503e-4,9.525781774822703e-5,6.63891297611803e-4
2015,nods,Karnataka,CarePri,3.8149586321064503e-4,1.95521600764e-4,7.055776287984621e-4
2015,nods,Karnataka,IncR,0.00328281884308641,0.002242502770720126,0.004334337722064007
2015,nods,Karnataka,CNR_Acf,4.913642748709654e-5,4.8086497440569205e-5,5.0308524360549346e-5
2015,nods,Karnataka,CNR_Pub,0.00125511223880473,0.001242011586134483,0.0012710769222117006
2015,nods,Karnataka,CNR_Eng,3.55400500589735e-4,3.514572416566015e-4,3.609375478368045e-4
2015,nods,Karnataka,PPV_Pub,0.85,0.8499999999999999,0.8500000000000001
